geneId	geneName	type	specific_type	d0_r1	d0_r2	d0_r3	d14_r1	d14_r2	d14_r3	d14_r4	d28_r1	d28_r2	d28_r3
ENSG00000272549.1	LINC02538	lncRNA	lincRNA	0	0	0	0	0	1	1	0	0	1
ENSG00000272551.1	AC017048.3	lncRNA	lincRNA	0	0	0	0	0	0	1	1	0	1
ENSG00000272554.1	AC012087.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272555.1	AC009974.1	lncRNA	lincRNA	1	0	1	0	0	1	1	0	1	1
ENSG00000272558.1	U91328.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272562.1	AL512343.2	lncRNA	antisense	0	0	0	0	1	0	1	1	1	1
ENSG00000272563.1	AC016745.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272564.1	AC012511.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272566.1	AF250324.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272567.1	AC109347.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	1
ENSG00000272568.5	AC005162.3	lncRNA	antisense	0	0	1	0	0	0	0	0	0	9
ENSG00000272572.1	AL138762.1	lncRNA	antisense	1	0	0	2	2	1	0	2	0	5
ENSG00000272573.5	MUSTN1	protein_coding	protein_coding	0	0	1	0	0	0	0	0	0	0
ENSG00000272574.1	AL596325.2	lncRNA	sense_intronic	1	0	0	2	0	0	1	0	2	4
ENSG00000272575.6	LINC02098	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272576.1	AC027271.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	1	1
ENSG00000272582.1	AL031587.3	lncRNA	antisense	0	0	0	0	0	0	0	1	0	2
ENSG00000272583.1	AL592494.3	lncRNA	lincRNA	0	0	0	1	2	0	0	2	1	6
ENSG00000272588.1	AC139887.4	lncRNA	antisense	0	0	0	0	1	0	1	1	0	1
ENSG00000272589.1	ZSWIM8-AS1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272592.1	AL451049.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	1
ENSG00000272593.1	AL359091.3	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272597.1	AC063944.3	lncRNA	lincRNA	0	0	0	0	0	0	0	1	0	1
ENSG00000272599.2	AC016394.1	lncRNA	antisense	0	1	5	0	0	2	1	2	0	4
ENSG00000272600.1	AC007308.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272602.5	ZNF595	protein_coding	protein_coding	40	38	33	18	24	22	22	8	12	106
ENSG00000272604.1	AC073073.2	lncRNA	antisense	0	0	1	2	4	0	1	0	2	14
ENSG00000272606.1	AC015982.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272609.1	AC016252.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272610.1	MAGI1-IT1	lncRNA	sense_intronic	0	0	0	0	1	0	0	1	0	1
ENSG00000272617.3	AC026464.6	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000272619.1	AC093673.2	lncRNA	lincRNA	3	1	1	0	1	0	0	0	0	1
ENSG00000272620.1	AFAP1-AS1	lncRNA	antisense	0	0	0	0	0	0	1	0	1	4
ENSG00000272622.1	AC010735.2	lncRNA	lincRNA	0	1	0	0	1	0	0	0	1	6
ENSG00000272625.1	AP000919.4	lncRNA	antisense	0	0	0	0	0	0	0	0	0	1
ENSG00000272626.1	AC021146.12	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272627.1	AC016542.1	lncRNA	sense_intronic	0	0	0	1	0	0	0	0	0	0
ENSG00000272630.1	AL731563.3	lncRNA	lincRNA	0	1	0	1	0	1	0	0	2	9
ENSG00000272631.1	AC067750.1	lncRNA	antisense	0	2	5	1	4	4	2	0	0	19
ENSG00000272632.1	AC097504.2	lncRNA	lincRNA	0	1	0	0	0	0	0	0	0	0
ENSG00000272635.1	AC006504.7	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000272636.3	DOC2B	protein_coding	protein_coding	9	13	6	45	52	47	72	13	31	65
ENSG00000272638.1	AC006027.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272639.1	AC015712.5	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000272642.2	AP003121.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272644.1	AC097468.3	lncRNA	lincRNA	1	4	2	3	1	3	0	2	3	8
ENSG00000272646.1	AC079766.1	lncRNA	lincRNA	0	1	0	0	0	0	0	0	0	0
ENSG00000272647.3	AC005020.2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000272650.1	AC110792.3	lncRNA	lincRNA	0	0	0	0	0	0	0	0	1	0
ENSG00000272654.1	AL358472.2	lncRNA	lincRNA	0	1	1	4	6	2	6	2	3	13
ENSG00000272656.1	AC024933.1	lncRNA	antisense	0	0	0	0	0	0	1	1	1	1
ENSG00000272657.1	AP000317.2	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	1
ENSG00000272660.1	AC090425.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272661.1	AC021097.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272662.1	AC073352.1	lncRNA	lincRNA	1	0	0	0	0	0	0	1	0	0
ENSG00000272663.1	AC093635.1	lncRNA	lincRNA	0	0	0	0	1	1	0	0	1	0
ENSG00000272666.1	U62317.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272667.1	AC012306.2	lncRNA	lincRNA	0	1	0	1	3	1	4	3	4	55
ENSG00000272668.2	AL590560.1	lncRNA	antisense	1	2	5	6	4	1	6	0	5	20
ENSG00000272669.1	AL021707.6	lncRNA	antisense	0	2	0	2	3	1	2	2	0	4
ENSG00000272672.1	AL391497.1	lncRNA	lincRNA	0	0	1	0	0	0	0	0	0	0
ENSG00000272674.3	PCDHB16	protein_coding	protein_coding	13	18	10	47	63	50	47	16	27	94
ENSG00000272677.1	AC124016.1	lncRNA	antisense	1	2	2	2	2	3	0	1	1	3
ENSG00000272678.1	AC112503.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272679.1	AL355987.2	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000272681.2	FAM223B	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272682.1	AC004471.2	lncRNA	lincRNA	0	0	1	0	0	0	0	0	0	3
ENSG00000272686.1	AC006333.2	lncRNA	antisense	16	9	16	12	12	9	9	8	17	42
ENSG00000272688.1	AP005329.3	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272689.1	AC004832.4	lncRNA	sense_intronic	0	0	0	0	0	0	1	0	0	1
ENSG00000272690.5	LINC02018	lncRNA	lincRNA	0	0	0	2	3	0	2	1	3	8
ENSG00000272691.1	AC092807.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272692.1	AC010997.3	lncRNA	lincRNA	0	0	0	0	0	3	3	3	13	7
ENSG00000272694.1	Z94160.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272695.1	GAS6-DT	lncRNA	lincRNA	0	0	0	0	1	3	1	0	0	7
ENSG00000272696.1	AL359091.4	lncRNA	antisense	0	2	1	4	3	1	2	5	1	14
ENSG00000272699.1	AC007620.3	lncRNA	antisense	0	0	0	0	0	2	0	0	1	0
ENSG00000272701.3	MESTIT1	lncRNA	antisense	0	0	0	0	1	0	1	0	2	7
ENSG00000272702.1	AC010913.1	lncRNA	processed_transcript	2	0	1	0	0	0	2	0	1	1
ENSG00000272703.1	AP005137.2	lncRNA	antisense	0	0	1	0	0	0	0	0	0	0
ENSG00000272707.1	AC046143.2	lncRNA	lincRNA	0	0	0	0	1	0	0	0	0	0
ENSG00000272711.1	AC019069.1	lncRNA	lincRNA	2	5	3	2	2	1	2	2	8	29
ENSG00000272715.1	AL157904.1	lncRNA	lincRNA	1	0	1	3	3	2	1	0	0	1
ENSG00000272716.1	AL121658.1	lncRNA	lincRNA	0	1	1	2	0	1	0	0	2	1
ENSG00000272717.1	AC112236.2	lncRNA	antisense	0	0	0	0	1	0	1	0	2	2
ENSG00000272719.1	AC006483.2	lncRNA	antisense	1	0	0	0	0	0	0	0	0	0
ENSG00000272720.1	AL022322.1	lncRNA	lincRNA	1	4	1	8	9	3	7	3	3	13
ENSG00000272721.5	AC131235.3	lncRNA	antisense	0	0	0	0	0	1	2	0	0	6
ENSG00000272727.1	LINC02266	lncRNA	lincRNA	1	1	0	0	0	0	0	0	0	0
ENSG00000272729.1	AC009336.1	lncRNA	antisense	0	0	0	0	0	0	0	3	0	5
ENSG00000272732.1	AC004982.1	lncRNA	lincRNA	1	0	1	2	2	3	4	0	7	9
ENSG00000272733.1	AP000345.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	1	0
ENSG00000272734.1	ADIRF-AS1	lncRNA	processed_transcript	41	40	55	45	51	30	32	23	22	11
ENSG00000272735.1	AC007881.3	lncRNA	lincRNA	0	0	0	1	0	0	1	0	0	1
ENSG00000272736.5	AC005323.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272741.1	AC069257.3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000272742.1	AC135457.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272744.1	AC107214.2	lncRNA	lincRNA	1	0	1	0	0	0	0	0	0	2
ENSG00000272745.1	AC004948.1	lncRNA	lincRNA	0	0	0	0	0	0	0	1	1	1
ENSG00000272746.1	AP005131.7	lncRNA	sense_intronic	0	0	0	0	0	0	0	0	0	2
ENSG00000272748.1	AC063962.1	lncRNA	lincRNA	0	0	0	1	0	0	1	0	0	0
ENSG00000272750.1	AL592148.3	lncRNA	antisense	5	3	1	1	2	5	5	2	7	13
ENSG00000272752.6	STAG3L5P-PVRIG2P-PILRB	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	2
ENSG00000272754.1	AL133245.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	1
ENSG00000272755.1	AC245297.2	lncRNA	lincRNA	0	0	0	0	1	0	1	0	0	0
ENSG00000272758.5	AC083798.2	lncRNA	antisense	1	4	1	5	2	1	1	2	5	25
ENSG00000272760.1	AC093726.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272762.5	AC115284.1	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000272763.1	AC103702.2	lncRNA	lincRNA	0	0	0	0	1	0	0	0	0	0
ENSG00000272764.1	AL596094.1	lncRNA	lincRNA	1	0	0	0	1	0	0	0	0	0
ENSG00000272767.1	JMJD1C-AS1	lncRNA	antisense	2	3	1	0	1	0	3	0	0	3
ENSG00000272768.1	AC004854.2	lncRNA	antisense	0	0	0	0	2	1	0	0	0	4
ENSG00000272769.1	AC097532.2	lncRNA	lincRNA	0	0	0	0	1	0	0	1	0	3
ENSG00000272770.1	AC005696.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272772.1	AC104109.3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000272774.1	AC112219.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272777.1	AC019131.2	lncRNA	lincRNA	1	1	0	1	0	2	1	1	3	9
ENSG00000272783.1	AC147067.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272784.1	AC019193.2	lncRNA	lincRNA	0	0	0	0	0	0	3	0	0	0
ENSG00000272787.1	AC253536.6	lncRNA	lincRNA	0	1	5	1	1	0	0	1	2	7
ENSG00000272788.1	AP000864.1	lncRNA	sense_intronic	0	1	0	2	0	1	2	1	0	0
ENSG00000272789.1	AC010976.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272791.1	AC073389.3	lncRNA	lincRNA	1	0	0	0	1	0	4	3	2	3
ENSG00000272795.1	AC126283.1	lncRNA	lincRNA	0	2	1	0	1	0	0	1	0	2
ENSG00000272797.1	AC092954.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	3
ENSG00000272798.1	AL008721.1	lncRNA	lincRNA	1	0	0	0	1	0	1	0	0	0
ENSG00000272799.1	AC006238.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272800.1	AC021851.1	lncRNA	lincRNA	1	0	1	0	0	0	0	0	0	1
ENSG00000272801.1	AC004080.5	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000272804.3	KRTAP10-7	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000272807.1	AC007038.2	lncRNA	antisense	1	1	0	1	4	4	1	0	2	3
ENSG00000272808.4	AC015712.6	lncRNA	processed_transcript	0	0	0	1	0	0	0	0	0	0
ENSG00000272810.1	U91328.3	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272812.1	AC004908.2	lncRNA	sense_intronic	3	1	1	2	0	3	1	0	0	5
ENSG00000272814.1	AC093732.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272815.1	AC098850.4	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000272817.1	AL359198.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	1
ENSG00000272821.1	U62317.2	lncRNA	antisense	1	2	0	3	2	3	1	0	1	13
ENSG00000272822.1	AC073610.3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	2
ENSG00000272823.1	AL445423.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272824.1	AC245100.7	lncRNA	lincRNA	0	0	0	0	0	0	1	1	0	0
ENSG00000272825.1	AL844908.1	lncRNA	antisense	0	0	0	0	0	0	1	0	0	4
ENSG00000272829.1	AC002470.1	lncRNA	lincRNA	0	1	1	2	2	5	2	3	1	8
ENSG00000272831.1	AC027644.3	lncRNA	antisense	0	0	0	0	1	1	0	0	0	0
ENSG00000272832.1	AC022296.3	lncRNA	lincRNA	0	0	0	1	0	0	0	1	0	0
ENSG00000272834.1	AL022238.3	lncRNA	antisense	0	0	0	0	0	0	0	0	1	2
ENSG00000272836.1	AL022328.1	lncRNA	antisense	3	0	0	1	1	2	1	2	1	8
ENSG00000272839.1	AC011899.3	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272840.1	AC092902.3	lncRNA	lincRNA	0	0	0	0	0	0	0	0	2	0
ENSG00000272841.1	AL139393.2	lncRNA	antisense	6	5	2	7	9	4	5	4	6	77
ENSG00000272842.1	AL391834.1	lncRNA	antisense	0	0	0	0	2	0	2	0	0	0
ENSG00000272843.1	AC211476.2	lncRNA	antisense	0	0	0	0	0	1	1	0	0	2
ENSG00000272844.1	AC074044.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272848.2	AL135910.1	lncRNA	lincRNA	1	0	0	0	3	1	0	0	2	22
ENSG00000272849.1	AC084018.1	lncRNA	lincRNA	4	10	9	13	9	11	16	3	8	22
ENSG00000272851.1	AC096772.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272853.1	AC069544.1	lncRNA	lincRNA	0	2	1	2	2	0	3	0	0	6
ENSG00000272854.1	AC004839.1	lncRNA	antisense	0	0	0	0	0	0	0	0	1	0
ENSG00000272855.1	AC104458.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	2
ENSG00000272856.1	AC112250.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	2
ENSG00000272858.1	Z93930.3	lncRNA	sense_intronic	0	0	1	0	0	1	0	0	0	0
ENSG00000272861.1	AC012360.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272862.1	AC106052.1	lncRNA	lincRNA	0	0	0	0	0	1	0	0	0	0
ENSG00000272864.1	AC135803.1	lncRNA	lincRNA	0	0	0	0	1	0	0	0	0	0
ENSG00000272865.1	AL591686.2	lncRNA	antisense	0	0	0	0	0	0	0	0	1	1
ENSG00000272866.1	AL135786.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	1
ENSG00000272870.1	AC097534.2	lncRNA	antisense	1	0	1	10	11	10	16	8	11	8
ENSG00000272871.1	AL159169.2	lncRNA	lincRNA	3	1	4	8	4	6	2	3	10	7
ENSG00000272872.1	AP000525.1	lncRNA	sense_intronic	0	0	0	0	0	0	0	0	0	0
ENSG00000272874.1	AL034548.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272880.1	AL161734.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	1
ENSG00000272884.1	AC113189.4	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000272885.1	AC092574.1	lncRNA	lincRNA	1	0	0	0	0	0	0	0	0	2
ENSG00000272886.5	DCP1A	protein_coding	protein_coding	60	74	76	82	77	82	82	71	115	633
ENSG00000272888.6	LINC01578	lncRNA	processed_transcript	55	79	70	116	146	124	139	70	125	341
ENSG00000272892.1	AL133551.1	lncRNA	lincRNA	1	0	0	0	0	2	0	0	0	0
ENSG00000272894.5	AC004982.2	lncRNA	lincRNA	2	5	3	3	12	20	10	8	14	34
ENSG00000272895.1	AC009303.3	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272896.1	AL355987.3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000272897.5	AL109827.1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000272899.3	ATP6V1FNB	protein_coding	protein_coding	0	1	2	4	4	2	4	5	7	35
ENSG00000272902.2	TBC1D8-AS1	lncRNA	lincRNA	0	1	0	1	3	1	6	0	0	5
ENSG00000272904.1	AL390726.3	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	1
ENSG00000272905.1	AC018648.1	lncRNA	lincRNA	0	0	0	1	1	0	0	0	2	1
ENSG00000272906.1	AL353708.3	lncRNA	lincRNA	0	0	0	0	1	0	0	0	1	0
ENSG00000272908.1	AC006033.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272909.1	AL122035.2	lncRNA	antisense	1	0	1	2	1	0	2	0	0	8
ENSG00000272910.1	AC090425.2	lncRNA	antisense	0	0	0	0	2	0	0	0	0	1
ENSG00000272911.1	AC005696.3	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	3
ENSG00000272912.1	AL356608.1	lncRNA	lincRNA	1	0	0	0	0	0	0	0	0	0
ENSG00000272913.1	AC009237.14	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272914.1	AL359532.1	lncRNA	sense_intronic	1	0	0	1	0	0	0	0	1	0
ENSG00000272915.1	AC018635.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	1	0
ENSG00000272916.5	AC022400.6	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000272917.1	AC010186.4	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000272918.1	AC005070.3	lncRNA	antisense	0	0	0	3	4	4	7	3	3	5
ENSG00000272920.1	hsa-mir-1253	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272921.1	AC005832.4	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000272922.1	AC107294.1	lncRNA	lincRNA	0	0	0	1	2	0	0	0	0	0
ENSG00000272923.1	AC092139.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272927.1	AC107464.3	lncRNA	antisense	0	1	2	2	2	3	4	4	7	6
ENSG00000272931.1	AC099568.2	lncRNA	lincRNA	2	1	2	7	9	3	8	5	9	16
ENSG00000272933.1	AL391121.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272934.1	AL390726.4	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000272936.1	AC096586.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272940.1	U62317.3	lncRNA	lincRNA	1	0	0	0	0	0	1	1	0	1
ENSG00000272941.1	AC083862.2	lncRNA	antisense	2	0	0	0	0	0	0	0	1	4
ENSG00000272942.1	AL022324.3	lncRNA	lincRNA	0	0	0	0	1	0	1	0	0	0
ENSG00000272944.1	AC079834.2	lncRNA	antisense	0	0	0	0	0	1	0	1	0	7
ENSG00000272945.1	AL356299.2	lncRNA	sense_intronic	0	0	0	0	1	0	0	1	0	1
ENSG00000272948.2	AP001412.1	lncRNA	antisense	0	0	0	0	0	1	0	0	0	1
ENSG00000272949.1	AC093668.2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000272950.1	AC093799.1	lncRNA	antisense	2	0	0	0	0	0	0	1	1	0
ENSG00000272953.1	AC092171.4	lncRNA	lincRNA	2	0	0	1	0	1	3	1	0	3
ENSG00000272954.1	AP000553.2	lncRNA	sense_intronic	0	3	1	1	0	0	0	0	1	4
ENSG00000272958.1	AP000322.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272966.1	AC064836.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272967.1	AC073352.2	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272968.5	RBAK-RBAKDN	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000272969.1	AC024243.1	lncRNA	antisense	0	0	1	0	0	0	0	0	1	0
ENSG00000272970.1	AC107294.2	lncRNA	lincRNA	0	0	0	4	3	5	5	3	1	4
ENSG00000272971.1	AL365181.4	lncRNA	lincRNA	0	0	0	1	0	0	0	1	0	1
ENSG00000272973.1	AP000350.5	lncRNA	antisense	0	1	0	0	0	1	0	1	0	0
ENSG00000272975.1	MYHAS	lncRNA	antisense	1	0	0	0	0	0	0	0	0	0
ENSG00000272977.1	AL008721.2	lncRNA	sense_intronic	5	2	1	1	3	4	8	0	6	38
ENSG00000272979.1	AC093388.1	lncRNA	antisense	0	0	0	0	1	0	0	0	0	3
ENSG00000272980.4	Z94721.2	lncRNA	processed_transcript	0	0	0	0	0	0	1	1	1	2
ENSG00000272982.1	AL355816.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272983.1	AL117339.4	lncRNA	lincRNA	3	4	0	4	7	6	8	3	4	35
ENSG00000272984.1	AC007349.4	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272986.1	AC009570.1	lncRNA	antisense	0	2	0	1	1	1	0	2	0	0
ENSG00000272988.1	AC022392.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000272989.1	LINC02012	lncRNA	lincRNA	0	2	1	0	0	1	1	0	0	6
ENSG00000272990.1	AC084036.1	lncRNA	antisense	0	0	0	0	0	1	0	1	2	0
ENSG00000272991.1	AF129408.1	lncRNA	antisense	0	0	0	0	0	0	0	0	0	0
ENSG00000272994.1	AC012360.3	lncRNA	lincRNA	10	11	11	11	10	12	12	15	12	96
ENSG00000272995.1	AC097505.1	lncRNA	antisense	0	0	0	0	0	0	0	0	1	1
ENSG00000273000.5	AP000347.2	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000273001.1	AL731533.2	lncRNA	lincRNA	6	9	4	2	3	0	3	0	2	0
ENSG00000273002.1	AL355388.2	lncRNA	antisense	0	0	4	1	1	3	3	0	0	3
ENSG00000273003.1	ARL2-SNX15	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000273004.1	AL078644.1	lncRNA	lincRNA	0	2	0	0	1	0	0	0	0	5
ENSG00000273006.1	AC009229.3	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273007.1	AC021205.3	lncRNA	antisense	1	0	0	3	1	2	1	1	1	5
ENSG00000273008.1	AC010864.1	lncRNA	lincRNA	0	0	0	4	3	1	4	0	1	2
ENSG00000273010.1	AL360270.3	lncRNA	antisense	0	1	0	0	0	1	0	0	1	1
ENSG00000273011.1	AC092681.3	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273012.1	AL353600.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	1	0
ENSG00000273013.1	AC117490.2	lncRNA	antisense	0	0	1	0	0	0	0	0	0	2
ENSG00000273014.1	AC018645.2	lncRNA	lincRNA	2	1	2	7	7	7	10	2	2	4
ENSG00000273015.2	AC008124.1	lncRNA	lincRNA	25	31	21	55	47	36	47	31	37	146
ENSG00000273017.1	AP000240.1	lncRNA	sense_intronic	0	0	0	0	0	0	0	0	0	0
ENSG00000273018.6	FAM106A	lncRNA	processed_transcript	2	1	1	1	1	1	1	1	0	2
ENSG00000273025.1	AC009690.3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000273026.1	AL358472.3	lncRNA	antisense	0	1	1	0	0	1	1	1	0	6
ENSG00000273027.1	AL844908.2	lncRNA	sense_intronic	1	0	1	1	0	0	1	0	2	1
ENSG00000273032.2	DGCR9	lncRNA	processed_transcript	3	2	2	0	1	0	2	2	5	13
ENSG00000273033.2	LINC02035	lncRNA	lincRNA	19	15	19	21	19	27	32	17	28	98
ENSG00000273035.1	AC007684.1	lncRNA	sense_intronic	0	0	0	0	0	0	0	0	0	1
ENSG00000273038.2	AL365203.2	lncRNA	lincRNA	1	1	1	4	7	6	4	3	11	12
ENSG00000273044.1	AL022334.2	lncRNA	lincRNA	0	1	1	0	0	0	0	0	0	0
ENSG00000273045.6	C2orf15	protein_coding	protein_coding	4	6	1	3	4	4	1	2	7	35
ENSG00000273046.1	HOXC5	lncRNA	processed_transcript	0	0	0	0	0	0	0	0	0	0
ENSG00000273047.1	AL121845.2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000273049.1	AC012531.2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000273055.1	AC005046.1	lncRNA	antisense	1	0	0	0	0	1	2	0	1	6
ENSG00000273056.1	AL354694.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	1
ENSG00000273058.2	AL359921.2	lncRNA	antisense	0	0	0	0	0	0	0	1	2	4
ENSG00000273059.1	AC239803.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273061.1	CDC37L1-DT	lncRNA	lincRNA	0	0	1	3	1	4	7	7	1	19
ENSG00000273062.1	AL449106.1	lncRNA	antisense	0	0	1	1	0	0	2	0	0	13
ENSG00000273063.1	AC007250.1	lncRNA	antisense	0	0	1	0	0	0	0	0	0	2
ENSG00000273064.1	AC017083.1	lncRNA	antisense	0	1	0	0	1	1	0	0	1	1
ENSG00000273066.5	AL355987.4	lncRNA	processed_transcript	1	5	2	6	5	8	8	13	16	12
ENSG00000273068.1	Z99755.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273069.1	AC211433.2	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273073.1	AC073869.3	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	1
ENSG00000273076.1	AL021707.7	lncRNA	antisense	0	0	0	0	0	0	0	0	0	1
ENSG00000273077.1	AC110609.1	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000273079.5	GRIN2B	protein_coding	protein_coding	1	6	7	11	16	10	15	3	12	138
